TSK,TSK_desc,Registrovano_pocet,Objasneno_pocet,Objasneno_procent,Spachano_nezletilymi,Spachano_mladistvymi,Spachano_detmi,Spachano_opakovane,Spachano_cizinci,Spachano_pod_vlivem,Spachano_pod_vlivem_alkoholu,Spachano_firmou,Objasneno_dodatecne,Objasneno_celkem,Spachano_nezletilymi_celkem,Spachano_mladistvymi_celkem,Spachano_detmi_celkem,Spachano_opakovane_celkem,Spachano_cizinci_celkem,Spachano_pod_vlivem_celkem,Spachano_pod_vlivem_alkoholu_celkem,Spachano_firmou_celkem,Skoda_celkem_tis,Skoda_zajistena_tis,Region,Period
400-499,krádeže prosté,629,423,0.6725,3,10,13,337,32,30,17,0,35,458,4,16,20,355,39,33,19,0,15625,118,Vysočina,2024-11-01
500-599,ostatní majetková kriminalita,1036,140,0.1351,2,6,8,60,18,11,10,0,87,227,3,12,15,108,29,11,10,0,199538,0,Vysočina,2024-11-01
300-599,majetková kriminalita,2150,723,0.33630000000000004,9,27,36,516,60,48,31,0,155,878,11,42,53,608,82,52,34,0,247256,129,Vysočina,2024-11-01
600-699,ostatní kriminalita,861,651,0.7561,9,34,43,388,64,127,75,3,56,707,9,42,51,415,67,140,79,3,23965,0,Vysočina,2024-11-01
100-699,obecná kriminalita,3691,1810,0.4904,42,81,122,1077,175,336,227,3,293,2103,47,115,160,1218,211,373,242,3,275896,129,Vysočina,2024-11-01
700-799,zbývající kriminalita,831,660,0.7942,2,9,11,176,131,401,357,0,96,756,2,12,14,203,146,420,373,0,39038,0,Vysočina,2024-11-01
800-899,hospodářská kriminalita,374,198,0.5294,0,3,3,39,55,2,2,8,50,248,0,3,3,56,58,2,2,13,406913,0,Vysočina,2024-11-01
900-999,vojenské a protiústavní činy,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vysočina,2024-11-01
100-106,vraždy,7,7,1.0,0,0,0,1,1,5,5,0,0,7,0,0,0,1,1,5,5,0,0,0,Pardubický,2024-11-01
100-199,násilná kriminalita,391,262,0.6701,5,11,16,135,29,119,72,0,49,311,6,17,23,158,35,139,78,0,1898,0,Pardubický,2024-11-01
200-299,mravnostní kriminalita,149,97,0.6509999999999999,23,16,39,19,4,9,3,0,15,112,28,20,48,22,4,11,3,0,0,0,Pardubický,2024-11-01
300-399,krádeže vloupáním,493,219,0.44420000000000004,4,0,4,189,16,14,5,0,56,275,4,0,4,233,21,20,7,0,17906,62,Pardubický,2024-11-01
400-499,krádeže prosté,776,518,0.6675,3,5,8,463,43,48,17,0,42,560,3,8,11,486,49,54,18,0,22537,1474,Pardubický,2024-11-01
500-599,ostatní majetková kriminalita,1095,160,0.1461,7,5,12,74,19,33,15,0,104,264,12,12,24,122,34,44,18,0,205099,984,Pardubický,2024-11-01
300-599,majetková kriminalita,2364,897,0.37939999999999996,14,10,24,726,78,95,37,0,202,1099,19,20,39,841,104,118,43,0,245542,2520,Pardubický,2024-11-01
600-699,ostatní kriminalita,745,563,0.7556999999999999,13,26,38,300,48,164,56,1,43,606,15,29,43,323,54,171,58,1,8306,0,Pardubický,2024-11-01
100-699,obecná kriminalita,3649,1819,0.4985,55,63,117,1180,159,387,168,1,309,2128,68,86,153,1344,197,439,182,1,255746,2520,Pardubický,2024-11-01
700-799,zbývající kriminalita,933,707,0.7578,1,1,2,192,100,398,343,1,126,833,1,1,2,243,114,418,356,1,157501,0,Pardubický,2024-11-01
800-899,hospodářská kriminalita,409,204,0.4988,0,0,0,69,29,4,3,6,37,241,1,1,2,80,31,4,3,9,103175,162,Pardubický,2024-11-01
900-999,vojenské a protiústavní činy,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pardubický,2024-11-01
100-106,vraždy,7,6,0.8571,0,0,0,3,2,1,0,0,1,7,0,1,1,3,2,1,0,0,0,0,Liberecký,2024-11-01
100-199,násilná kriminalita,627,365,0.5821000000000001,16,12,27,158,53,30,25,0,122,487,19,23,39,199,71,37,31,0,2625,0,Liberecký,2024-11-01
200-299,mravnostní kriminalita,162,95,0.5864,8,12,20,31,4,0,0,0,36,131,9,17,26,41,6,0,0,0,0,0,Liberecký,2024-11-01
300-399,krádeže vloupáním,1111,249,0.2241,7,14,21,201,6,3,2,0,105,354,8,17,25,278,21,4,2,0,65091,263,Liberecký,2024-11-01
400-499,krádeže prosté,1019,488,0.4789,1,7,8,386,31,4,3,0,78,566,2,11,12,441,35,4,3,0,44941,125,Liberecký,2024-11-01
500-599,ostatní majetková kriminalita,1293,169,0.1307,7,6,13,77,12,0,0,0,133,302,12,12,22,138,32,0,0,0,253041,0,Liberecký,2024-11-01
300-599,majetková kriminalita,3423,906,0.2647,15,27,42,664,49,7,5,0,316,1222,22,40,59,857,88,8,5,0,363072,389,Liberecký,2024-11-01
600-699,ostatní kriminalita,1153,873,0.7572,4,12,14,549,72,100,34,1,117,990,5,17,20,619,77,110,41,1,102386,0,Liberecký,2024-11-01
100-699,obecná kriminalita,5365,2239,0.41729999999999995,43,63,103,1402,178,137,64,1,591,2830,55,97,144,1716,242,155,77,1,468084,389,Liberecký,2024-11-01
700-799,zbývající kriminalita,1049,726,0.6920999999999999,3,5,8,210,100,421,317,0,211,937,3,5,8,279,116,455,338,0,40708,0,Liberecký,2024-11-01
800-899,hospodářská kriminalita,492,176,0.3577,3,3,6,37,39,2,1,9,96,272,3,3,6,66,47,3,1,11,174703,0,Liberecký,2024-11-01
900-999,vojenské a protiústavní činy,2,1,0.5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,Liberecký,2024-11-01
100-106,vraždy,2,1,0.5,0,0,0,1,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,Karlovarský,2024-11-01
100-199,násilná kriminalita,415,250,0.6024,9,23,32,123,20,26,15,0,58,308,11,29,40,142,26,33,19,1,2239,0,Karlovarský,2024-11-01
200-299,mravnostní kriminalita,76,44,0.579,2,5,7,15,3,4,2,0,21,65,6,10,16,17,5,4,2,0,0,0,Karlovarský,2024-11-01
300-399,krádeže vloupáním,916,255,0.2784,0,7,7,210,5,6,0,0,68,323,1,11,12,257,6,6,0,0,41525,408,Karlovarský,2024-11-01
400-499,krádeže prosté,801,444,0.5543,2,8,10,362,20,9,1,0,66,510,2,11,13,414,22,9,1,0,36408,212,Karlovarský,2024-11-01
500-599,ostatní majetková kriminalita,731,135,0.18469999999999998,5,3,8,56,8,6,5,0,83,218,7,6,13,101,16,6,5,0,276087,0,Karlovarský,2024-11-01
300-599,majetková kriminalita,2448,834,0.3407,7,18,25,628,33,21,6,0,217,1051,10,28,38,772,44,21,6,0,354020,620,Karlovarský,2024-11-01
600-699,ostatní kriminalita,690,466,0.6754000000000001,6,3,9,319,39,40,20,0,93,559,7,6,13,386,50,46,21,0,4006,0,Karlovarský,2024-11-01
100-699,obecná kriminalita,3629,1594,0.43920000000000003,24,49,73,1085,95,91,43,0,389,1983,34,73,107,1317,125,104,48,1,360265,620,Karlovarský,2024-11-01
700-799,zbývající kriminalita,706,471,0.6670999999999999,2,2,4,152,58,325,236,1,161,632,2,2,4,214,75,369,264,1,32209,0,Karlovarský,2024-11-01
800-899,hospodářská kriminalita,295,110,0.3729,0,2,2,24,33,1,0,1,56,166,0,2,2,40,45,1,0,3,103684,0,Karlovarský,2024-11-01
900-999,vojenské a protiústavní činy,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karlovarský,2024-11-01
100-106,vraždy,151,130,0.8609,3,5,8,42,17,62,49,0,19,149,4,6,10,46,18,63,50,0,1033,0,Česká republika,2024-12-01
100-199,násilná kriminalita,13708,8336,0.6081,328,522,812,3867,1030,1727,1066,1,1853,10189,427,707,1080,4602,1259,1971,1221,4,64885,473,Česká republika,2024-12-01
200-299,mravnostní kriminalita,3396,1932,0.5689,238,254,492,525,176,139,66,0,607,2539,336,365,698,642,208,158,74,1,237,0,Česká republika,2024-12-01
300-399,krádeže vloupáním,29094,6569,0.22579999999999997,82,223,285,5342,406,442,35,0,1873,8442,113,302,384,6839,541,508,43,0,1475274,7396,Česká republika,2024-12-01
400-499,krádeže prosté,31956,15343,0.48009999999999997,124,340,460,12435,1066,1007,230,0,2036,17379,160,458,609,13894,1305,1057,241,1,1098293,17249,Česká republika,2024-12-01
500-599,ostatní majetková kriminalita,33176,4729,0.1425,95,141,230,2408,460,321,143,4,2809,7538,137,246,373,3891,783,362,161,12,6058448,3666,Česká republika,2024-12-01
300-599,majetková kriminalita,94226,26641,0.2827,301,704,975,20185,1932,1770,408,4,6718,33359,410,1006,1366,24624,2629,1927,445,13,8632016,28312,Česká republika,2024-12-01
600-699,ostatní kriminalita,26803,18523,0.6911,286,739,1006,11234,1922,2196,899,7,2353,20876,349,932,1255,12488,2150,2373,980,11,943932,0,Česká republika,2024-12-01
100-699,obecná kriminalita,138133,55432,0.40130000000000005,1153,2219,3285,35811,5060,5832,2439,12,11531,66963,1522,3010,4399,42356,6246,6429,2720,29,9641070,28785,Česká republika,2024-12-01
700-799,zbývající kriminalita,22245,16787,0.7545999999999999,33,108,141,5386,2548,9762,7542,9,3326,20113,37,139,176,6521,2958,10482,8065,16,1329640,0,Česká republika,2024-12-01
800-899,hospodářská kriminalita,12834,5952,0.46380000000000005,11,36,45,1195,1830,52,37,153,1856,7808,15,56,68,1718,2106,60,38,278,19990469,1821,Česká republika,2024-12-01
900-999,vojenské a protiústavní činy,26,7,0.2692,0,0,0,0,3,0,0,0,1,8,0,0,0,0,3,0,0,0,152,0,Česká republika,2024-12-01
100-106,vraždy,19,15,0.7895,0,1,1,5,4,2,2,0,2,17,0,1,1,5,4,2,2,0,602,0,Praha,2024-12-01
100-199,násilná kriminalita,1596,793,0.49689999999999995,26,43,64,328,236,77,50,0,229,1022,40,65,98,409,294,102,68,0,9271,44,Praha,2024-12-01
200-299,mravnostní kriminalita,437,205,0.46909999999999996,12,17,29,59,49,9,6,0,69,274,23,25,48,69,54,10,6,0,25,0,Praha,2024-12-01
300-399,krádeže vloupáním,8417,781,0.0928,2,4,6,675,84,27,2,0,452,1233,2,10,12,1050,110,32,2,0,481281,4871,Praha,2024-12-01
400-499,krádeže prosté,9210,2209,0.23989999999999997,5,40,45,1641,428,50,16,0,465,2674,8,58,66,1979,527,53,16,0,303878,6667,Praha,2024-12-01
500-599,ostatní majetková kriminalita,8060,873,0.10830000000000001,2,15,17,457,192,41,26,0,514,1387,7,26,32,721,288,48,31,0,1566915,536,Praha,2024-12-01
300-599,majetková kriminalita,25687,3863,0.15039999999999998,9,59,68,2773,704,118,44,0,1431,5294,17,94,110,3750,925,133,49,0,2352074,12073,Praha,2024-12-01
600-699,ostatní kriminalita,5014,2486,0.49579999999999996,18,42,56,1370,608,154,67,0,318,2804,23,59,77,1534,679,167,76,1,81655,0,Praha,2024-12-01
100-699,obecná kriminalita,32734,7347,0.2245,65,161,217,4530,1597,358,167,0,2047,9394,103,243,333,5762,1952,412,199,1,2443025,12117,Praha,2024-12-01
700-799,zbývající kriminalita,2407,1591,0.6609999999999999,4,29,33,447,417,985,630,0,349,1940,4,33,37,558,485,1050,663,1,222856,0,Praha,2024-12-01
800-899,hospodářská kriminalita,3280,1375,0.4192,0,5,5,160,979,5,4,26,381,1756,0,9,9,255,1062,7,4,47,8376742,0,Praha,2024-12-01
900-999,vojenské a protiústavní činy,14,3,0.2143,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,152,0,Praha,2024-12-01
100-106,vraždy,22,21,0.9545999999999999,0,0,0,3,4,9,9,0,1,22,0,0,0,3,5,9,9,0,0,0,Středočeský,2024-12-01
100-199,násilná kriminalita,1527,806,0.5278,23,31,53,364,107,76,53,0,238,1044,31,42,72,460,131,83,56,1,8857,13,Středočeský,2024-12-01
200-299,mravnostní kriminalita,340,165,0.4853,6,26,32,54,19,5,1,0,80,245,13,37,50,78,25,7,3,0,1,0,Středočeský,2024-12-01
300-399,krádeže vloupáním,3335,657,0.19699999999999998,1,14,14,517,73,24,5,0,277,934,6,24,28,735,93,35,5,0,219562,168,Středočeský,2024-12-01
400-499,krádeže prosté,2679,1128,0.4211,9,11,20,817,81,31,10,0,223,1351,11,23,34,971,102,36,11,1,162387,1712,Středočeský,2024-12-01
500-599,ostatní majetková kriminalita,3647,447,0.1226,10,7,17,174,45,14,6,1,412,859,14,18,32,381,96,15,7,6,708827,1067,Středočeský,2024-12-01
300-599,majetková kriminalita,9661,2232,0.231,20,32,51,1508,199,69,21,1,912,3144,31,65,94,2087,291,86,23,7,1090776,2947,Středočeský,2024-12-01
600-699,ostatní kriminalita,3383,2455,0.7256999999999999,16,22,38,1495,233,167,56,1,421,2876,26,58,83,1717,264,187,66,2,316665,0,Středočeský,2024-12-01
100-699,obecná kriminalita,14911,5658,0.3795,65,111,174,3421,558,317,131,2,1651,7309,101,202,299,4342,711,363,148,10,1416299,2960,Středočeský,2024-12-01
700-799,zbývající kriminalita,3163,2408,0.7613,4,8,12,696,511,1499,1252,1,484,2892,5,13,18,836,580,1586,1325,1,219962,0,Středočeský,2024-12-01
800-899,hospodářská kriminalita,959,270,0.2815,1,2,3,64,85,2,1,5,229,499,2,2,4,132,110,3,2,26,439619,62,Středočeský,2024-12-01
900-999,vojenské a protiústavní činy,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Středočeský,2024-12-01
100-106,vraždy,9,9,1.0,1,0,1,3,0,2,1,0,2,11,1,0,1,3,0,2,1,0,0,0,Jihočeský,2024-12-01
100-199,násilná kriminalita,850,561,0.66,16,28,43,263,57,70,46,0,73,634,23,34,56,290,62,76,52,0,4498,0,Jihočeský,2024-12-01
200-299,mravnostní kriminalita,209,142,0.6794,25,12,37,31,15,4,3,0,29,171,29,14,43,34,17,4,3,0,0,0,Jihočeský,2024-12-01
300-399,krádeže vloupáním,798,249,0.312,5,8,11,187,5,2,0,0,87,336,6,16,19,252,12,2,0,0,43054,70,Jihočeský,2024-12-01
400-499,krádeže prosté,1149,716,0.6232,6,26,32,573,19,27,11,0,64,780,7,31,37,614,28,27,11,0,28360,440,Jihočeský,2024-12-01
500-599,ostatní majetková kriminalita,1367,217,0.15869999999999998,8,8,15,121,10,10,4,0,100,317,9,9,17,185,23,10,4,0,240848,0,Jihočeský,2024-12-01
300-599,majetková kriminalita,3314,1182,0.3567,19,42,58,881,34,39,15,0,251,1433,22,56,73,1051,63,39,15,0,312263,510,Jihočeský,2024-12-01
600-699,ostatní kriminalita,1500,1147,0.7646999999999999,21,36,57,717,81,103,41,0,103,1250,23,48,71,763,89,113,44,0,88980,0,Jihočeský,2024-12-01
100-699,obecná kriminalita,5873,3032,0.5163,81,118,195,1892,187,216,105,0,456,3488,97,152,243,2138,231,232,114,0,405741,510,Jihočeský,2024-12-01
700-799,zbývající kriminalita,1491,1258,0.8437,0,4,4,522,137,648,464,0,133,1391,0,4,4,574,154,680,484,0,87134,0,Jihočeský,2024-12-01
800-899,hospodářská kriminalita,747,451,0.6038,1,7,8,77,105,0,0,2,125,576,2,8,10,110,150,0,0,6,423132,0,Jihočeský,2024-12-01
900-999,vojenské a protiústavní činy,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jihočeský,2024-12-01
100-106,vraždy,13,10,0.7692,0,0,0,2,3,7,5,0,3,13,0,0,0,4,3,8,6,0,0,0,Plzeňský,2024-12-01
100-199,násilná kriminalita,807,421,0.5217,19,27,46,184,92,52,33,0,121,542,24,40,63,233,116,57,37,0,3660,5,Plzeňský,2024-12-01
200-299,mravnostní kriminalita,196,101,0.5153,16,18,34,24,9,5,3,0,42,143,21,30,51,35,11,5,3,0,55,0,Plzeňský,2024-12-01
300-399,krádeže vloupáním,1666,257,0.1543,1,14,15,188,37,10,0,0,151,408,2,20,21,311,53,12,0,0,67564,3,Plzeňský,2024-12-01
400-499,krádeže prosté,1302,568,0.4363,6,16,22,422,59,24,6,0,108,676,7,19,26,509,70,26,6,0,65947,121,Plzeňský,2024-12-01
500-599,ostatní majetková kriminalita,1624,207,0.1275,4,3,7,94,33,9,5,0,115,322,6,8,14,152,44,11,5,0,249085,0,Plzeňský,2024-12-01
300-599,majetková kriminalita,4592,1032,0.22469999999999998,11,33,44,704,129,43,11,0,374,1406,15,47,61,972,167,49,11,0,382596,124,Plzeňský,2024-12-01
600-699,ostatní kriminalita,1396,964,0.6905,14,24,38,580,132,87,37,0,192,1156,18,39,57,680,156,98,42,0,52996,0,Plzeňský,2024-12-01
100-699,obecná kriminalita,6991,2518,0.3602,60,102,162,1492,362,187,84,0,729,3247,78,156,232,1920,450,209,93,0,439307,129,Plzeňský,2024-12-01
700-799,zbývající kriminalita,1411,977,0.6923999999999999,1,2,3,307,202,632,419,2,290,1267,2,3,5,415,245,725,487,2,69495,0,Plzeňský,2024-12-01
800-899,hospodářská kriminalita,594,191,0.32159999999999994,1,0,1,30,69,2,2,2,93,284,1,3,4,54,78,2,2,7,371484,0,Plzeňský,2024-12-01
900-999,vojenské a protiústavní činy,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plzeňský,2024-12-01
100-106,vraždy,16,15,0.9375,1,0,1,7,1,9,5,0,0,15,1,0,1,7,1,9,5,0,0,0,Ústecký,2024-12-01
100-199,násilná kriminalita,1548,1083,0.6995999999999999,62,60,119,553,95,251,105,0,150,1233,73,85,153,620,107,273,117,0,3692,58,Ústecký,2024-12-01
200-299,mravnostní kriminalita,501,299,0.5968,36,45,81,90,20,15,7,0,91,390,63,72,132,104,21,16,8,0,102,0,Ústecký,2024-12-01
300-399,krádeže vloupáním,2396,880,0.36729999999999996,19,26,38,718,25,165,3,0,153,1033,22,34,46,839,29,183,3,0,97511,568,Ústecký,2024-12-01
400-499,krádeže prosté,2930,2149,0.7334999999999999,20,40,60,1833,70,262,26,0,155,2304,25,54,78,1946,76,270,27,0,83121,1102,Ústecký,2024-12-01
500-599,ostatní majetková kriminalita,2398,534,0.2227,12,20,31,292,18,71,18,0,226,760,14,35,47,418,41,74,18,1,429526,55,Ústecký,2024-12-01
300-599,majetková kriminalita,7724,3563,0.46130000000000004,51,86,129,2843,113,498,47,0,534,4097,61,123,171,3203,146,527,48,1,610157,1725,Ústecký,2024-12-01
600-699,ostatní kriminalita,2780,2263,0.8140000000000001,33,61,92,1548,145,331,95,0,224,2487,40,88,124,1662,157,343,97,1,98112,0,Ústecký,2024-12-01
100-699,obecná kriminalita,12553,7208,0.5742,182,252,421,5034,373,1095,254,0,999,8207,237,368,580,5589,431,1159,270,2,712064,1783,Ústecký,2024-12-01
700-799,zbývající kriminalita,2254,1642,0.7284999999999999,6,10,16,690,177,811,587,1,396,2038,7,15,22,881,207,854,622,4,123063,0,Ústecký,2024-12-01
800-899,hospodářská kriminalita,1051,654,0.6223,1,7,7,190,80,9,5,13,135,789,1,8,8,221,96,10,5,19,663278,304,Ústecký,2024-12-01
900-999,vojenské a protiústavní činy,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ústecký,2024-12-01
100-106,vraždy,9,6,0.6667000000000001,0,0,0,2,0,1,1,0,2,8,0,0,0,3,0,1,1,0,400,0,Královéhradecký,2024-12-01
100-199,násilná kriminalita,582,355,0.61,13,28,41,157,30,76,48,0,89,444,19,37,55,195,39,94,64,0,1686,0,Královéhradecký,2024-12-01
200-299,mravnostní kriminalita,166,101,0.6084,25,14,39,20,3,4,2,0,38,139,35,19,54,27,4,4,2,0,0,0,Královéhradecký,2024-12-01
300-399,krádeže vloupáním,712,309,0.434,3,11,13,220,31,46,1,0,53,362,3,13,15,254,42,50,1,0,31526,51,Královéhradecký,2024-12-01
400-499,krádeže prosté,1093,685,0.6267,3,28,31,556,34,48,16,0,86,771,5,32,37,622,43,51,16,0,42621,235,Královéhradecký,2024-12-01
500-599,ostatní majetková kriminalita,1439,205,0.1425,8,7,15,113,8,15,8,1,133,338,10,12,22,191,16,18,10,2,263970,0,Královéhradecký,2024-12-01
300-599,majetková kriminalita,3244,1199,0.3696,14,46,59,889,73,109,25,1,272,1471,18,57,74,1067,101,119,27,2,338118,286,Královéhradecký,2024-12-01
600-699,ostatní kriminalita,1087,782,0.7193999999999999,15,20,35,511,49,107,39,0,93,875,18,25,43,566,59,115,43,1,23913,0,Královéhradecký,2024-12-01
100-699,obecná kriminalita,5079,2437,0.47979999999999995,67,108,174,1577,155,296,114,1,492,2929,90,138,226,1855,203,332,136,3,363717,286,Královéhradecký,2024-12-01
700-799,zbývající kriminalita,1074,871,0.8109999999999999,1,14,15,268,101,510,374,0,136,1007,1,14,15,301,113,542,400,0,48262,0,Královéhradecký,2024-12-01
800-899,hospodářská kriminalita,576,333,0.5781000000000001,0,2,2,54,46,8,8,6,79,412,0,2,2,77,59,8,8,10,247748,0,Královéhradecký,2024-12-01
900-999,vojenské a protiústavní činy,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Královéhradecký,2024-12-01
100-106,vraždy,11,10,0.9091,0,1,1,1,0,6,3,0,0,10,0,1,1,1,0,6,3,0,0,0,Jihomoravský,2024-12-01
100-199,násilná kriminalita,1406,774,0.5505,23,66,83,348,103,120,70,0,228,1002,33,87,112,448,128,151,89,0,10671,27,Jihomoravský,2024-12-01
200-299,mravnostní kriminalita,329,157,0.4772,7,23,30,33,10,4,0,0,66,223,14,34,48,46,14,6,1,1,46,0,Jihomoravský,2024-12-01
300-399,krádeže vloupáním,3659,761,0.20800000000000002,7,36,39,632,40,16,1,0,149,910,9,43,47,763,48,25,1,0,169742,276,Jihomoravský,2024-12-01
400-499,krádeže prosté,3282,1332,0.40590000000000004,8,27,34,1124,106,63,11,0,278,1610,13,42,54,1340,140,74,13,0,111699,2466,Jihomoravský,2024-12-01
500-599,ostatní majetková kriminalita,3693,417,0.11289999999999999,7,14,20,231,36,16,9,0,358,775,9,29,37,417,72,16,9,0,639804,0,Jihomoravský,2024-12-01
300-599,majetková kriminalita,10634,2510,0.23600000000000002,22,77,93,1987,182,95,21,0,785,3295,31,114,138,2520,260,115,23,0,921245,2742,Jihomoravský,2024-12-01
600-699,ostatní kriminalita,2491,1426,0.5725,19,44,60,838,169,194,82,1,291,1717,20,63,79,1006,199,225,94,1,30682,0,Jihomoravský,2024-12-01
100-699,obecná kriminalita,14860,4867,0.3275,71,210,266,3206,464,413,173,1,1370,6237,98,298,377,4020,601,497,207,2,962643,2769,Jihomoravský,2024-12-01
700-799,zbývající kriminalita,2044,1418,0.6937000000000001,3,4,7,436,231,898,709,1,322,1740,4,11,15,521,278,1015,797,3,111330,0,Jihomoravský,2024-12-01
800-899,hospodářská kriminalita,1168,350,0.29969999999999997,1,1,2,73,123,5,5,27,223,573,1,4,5,141,158,5,5,58,694452,0,Jihomoravský,2024-12-01
900-999,vojenské a protiústavní činy,5,1,0.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Jihomoravský,2024-12-01
100-106,vraždy,14,10,0.7143,0,1,1,4,1,5,5,0,2,12,1,1,2,4,1,5,5,0,31,0,Moravskoslezský,2024-12-01
100-199,násilná kriminalita,1838,1171,0.6371,70,120,176,603,76,183,85,0,247,1418,90,142,214,704,94,202,94,1,7296,107,Moravskoslezský,2024-12-01
200-299,mravnostní kriminalita,372,244,0.6559,38,40,78,60,24,14,4,0,53,297,45,48,93,71,29,16,5,0,8,0,Moravskoslezský,2024-12-01
300-399,krádeže vloupáním,3299,1189,0.3604,19,49,65,1035,32,45,3,0,204,1393,32,64,90,1207,40,48,4,0,121470,265,Moravskoslezský,2024-12-01
400-499,krádeže prosté,4643,3028,0.6522,45,83,125,2564,93,98,18,0,281,3309,60,104,159,2759,112,100,18,0,106198,1069,Moravskoslezský,2024-12-01
500-599,ostatní majetková kriminalita,3393,601,0.1771,15,22,34,360,32,25,9,0,272,873,23,36,56,518,50,26,9,0,376294,189,Moravskoslezský,2024-12-01
300-599,majetková kriminalita,11335,4818,0.4251,79,154,224,3959,157,168,30,0,757,5575,115,204,305,4484,202,174,31,0,603961,1523,Moravskoslezský,2024-12-01
600-699,ostatní kriminalita,3261,2546,0.7807,80,355,431,1576,114,193,69,0,241,2787,103,387,484,1706,125,204,74,0,54064,0,Moravskoslezský,2024-12-01
100-699,obecná kriminalita,16806,8779,0.5224,267,669,909,6198,371,558,188,0,1298,10077,353,781,1096,6965,450,596,204,1,665329,1630,Moravskoslezský,2024-12-01
700-799,zbývající kriminalita,2236,1718,0.7683,3,5,8,639,126,918,773,2,340,2058,3,9,12,762,156,976,817,3,48889,0,Moravskoslezský,2024-12-01
800-899,hospodářská kriminalita,1327,679,0.5117,3,1,3,217,38,4,0,11,167,846,3,2,4,284,53,5,0,19,7158952,0,Moravskoslezský,2024-12-01
900-999,vojenské a protiústavní činy,2,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Moravskoslezský,2024-12-01
100-106,vraždy,6,6,1.0,1,0,1,3,0,4,4,0,0,6,1,0,1,3,0,4,4,0,0,0,Olomoucký,2024-12-01
100-199,násilná kriminalita,901,611,0.6781,21,31,49,242,42,240,190,1,113,724,29,50,75,285,49,269,216,1,2413,218,Olomoucký,2024-12-01
200-299,mravnostní kriminalita,159,85,0.5346,20,7,27,30,4,20,11,0,23,108,22,10,32,32,4,24,12,0,0,0,Olomoucký,2024-12-01
300-399,krádeže vloupáním,939,283,0.3014,6,7,12,224,32,34,7,0,60,343,9,10,17,270,41,39,11,0,39569,158,Olomoucký,2024-12-01
400-499,krádeže prosté,1335,827,0.6195,5,18,23,665,25,108,47,0,91,918,5,25,30,714,35,111,50,0,36839,1164,Olomoucký,2024-12-01
500-599,ostatní majetková kriminalita,1761,303,0.1721,6,12,18,129,18,21,16,1,158,461,8,17,25,207,25,30,22,2,306036,346,Olomoucký,2024-12-01
300-599,majetková kriminalita,4035,1413,0.3502,17,37,53,1018,75,163,70,1,309,1722,22,52,72,1191,101,180,83,2,382445,1667,Olomoucký,2024-12-01
600-699,ostatní kriminalita,1274,957,0.7512000000000001,18,24,42,452,62,178,104,0,108,1065,22,32,54,499,65,195,116,0,53094,0,Olomoucký,2024-12-01
100-699,obecná kriminalita,6369,3066,0.4814,76,99,171,1742,183,601,375,2,553,3619,95,144,233,2007,219,668,427,3,437952,1886,Olomoucký,2024-12-01
700-799,zbývající kriminalita,1455,1195,0.8212999999999999,0,4,4,293,125,650,551,0,173,1368,0,4,4,345,143,695,584,0,67878,0,Olomoucký,2024-12-01
