TSK,TSK_desc,Registrovano_pocet,Objasneno_pocet,Objasneno_procent,Spachano_nezletilymi,Spachano_mladistvymi,Spachano_detmi,Spachano_opakovane,Spachano_cizinci,Spachano_pod_vlivem,Spachano_pod_vlivem_alkoholu,Spachano_firmou,Objasneno_dodatecne,Objasneno_celkem,Spachano_nezletilymi_celkem,Spachano_mladistvymi_celkem,Spachano_detmi_celkem,Spachano_opakovane_celkem,Spachano_cizinci_celkem,Spachano_pod_vlivem_celkem,Spachano_pod_vlivem_alkoholu_celkem,Spachano_firmou_celkem,Skoda_celkem_tis,Skoda_zajistena_tis,Region,Period
600-699,ostatní kriminalita,414.0,269.0,0.6498,1.0,0.0,1.0,179.0,13.0,15.0,11.0,0.0,73.0,342.0,1.0,2.0,3.0,215.0,18.0,16.0,12.0,0.0,2337.0,0.0,Liberecký,2023-03-01
100-699,obecná kriminalita,1793.0,669.0,0.37310000000000004,5.0,6.0,11.0,470.0,38.0,21.0,17.0,0.0,326.0,995.0,9.0,25.0,31.0,665.0,57.0,27.0,23.0,0.0,68986.0,475.0,Liberecký,2023-03-01
700-799,zbývající kriminalita,320.0,152.0,0.475,1.0,0.0,1.0,38.0,25.0,103.0,80.0,0.0,102.0,254.0,2.0,0.0,2.0,63.0,33.0,123.0,99.0,0.0,9176.0,0.0,Liberecký,2023-03-01
800-899,hospodářská kriminalita,219.0,41.0,0.18719999999999998,0.0,0.0,0.0,7.0,8.0,1.0,1.0,0.0,32.0,73.0,1.0,0.0,1.0,15.0,10.0,2.0,2.0,1.0,16489.0,0.0,Liberecký,2023-03-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberecký,2023-03-01
100-106,vraždy,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Karlovarský,2023-03-01
100-199,násilná kriminalita,108.0,43.0,0.3982,0.0,2.0,2.0,28.0,1.0,3.0,3.0,0.0,39.0,82.0,0.0,2.0,2.0,44.0,3.0,6.0,3.0,0.0,250.0,0.0,Karlovarský,2023-03-01
200-299,mravnostní kriminalita,27.0,10.0,0.3704,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,17.0,27.0,4.0,9.0,13.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,Karlovarský,2023-03-01
300-399,krádeže vloupáním,225.0,53.0,0.23559999999999998,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,55.0,108.0,0.0,0.0,0.0,94.0,1.0,1.0,0.0,0.0,9285.0,130.0,Karlovarský,2023-03-01
400-499,krádeže prosté,253.0,128.0,0.5059,0.0,0.0,0.0,112.0,2.0,0.0,0.0,0.0,39.0,167.0,0.0,2.0,2.0,141.0,4.0,0.0,0.0,0.0,6220.0,144.0,Karlovarský,2023-03-01
500-599,ostatní majetková kriminalita,184.0,11.0,0.059800000000000006,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,25.0,36.0,0.0,1.0,1.0,19.0,4.0,0.0,0.0,0.0,44755.0,0.0,Karlovarský,2023-03-01
300-599,majetková kriminalita,662.0,192.0,0.29,0.0,0.0,0.0,164.0,2.0,0.0,0.0,0.0,119.0,311.0,0.0,3.0,3.0,254.0,9.0,1.0,0.0,0.0,60259.0,274.0,Karlovarský,2023-03-01
600-699,ostatní kriminalita,236.0,140.0,0.5932,0.0,0.0,0.0,100.0,6.0,8.0,2.0,0.0,59.0,199.0,0.0,1.0,1.0,133.0,11.0,13.0,5.0,0.0,229.0,0.0,Karlovarský,2023-03-01
100-699,obecná kriminalita,1033.0,385.0,0.37270000000000003,0.0,6.0,6.0,292.0,9.0,13.0,7.0,0.0,234.0,619.0,4.0,15.0,19.0,433.0,23.0,23.0,11.0,0.0,60738.0,274.0,Karlovarský,2023-03-01
700-799,zbývající kriminalita,248.0,87.0,0.3508,0.0,0.0,0.0,29.0,8.0,73.0,48.0,0.0,91.0,178.0,0.0,0.0,0.0,67.0,21.0,100.0,61.0,0.0,7714.0,0.0,Karlovarský,2023-03-01
800-899,hospodářská kriminalita,111.0,20.0,0.1802,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,16.0,36.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,49621.0,0.0,Karlovarský,2023-03-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karlovarský,2023-03-01
100-106,vraždy,65.0,40.0,0.6154,1.0,1.0,2.0,15.0,11.0,14.0,13.0,0.0,9.0,49.0,1.0,1.0,2.0,15.0,12.0,16.0,13.0,0.0,0.0,0.0,Česká republika,2023-04-01
100-199,násilná kriminalita,4890.0,2131.0,0.43579999999999997,71.0,90.0,153.0,949.0,246.0,377.0,268.0,0.0,1303.0,3434.0,135.0,183.0,296.0,1415.0,378.0,557.0,392.0,0.0,29260.0,848.0,Česká republika,2023-04-01
200-299,mravnostní kriminalita,1211.0,456.0,0.3766,46.0,56.0,102.0,70.0,41.0,22.0,17.0,1.0,328.0,784.0,88.0,114.0,202.0,116.0,57.0,34.0,23.0,1.0,910.0,0.0,Česká republika,2023-04-01
300-399,krádeže vloupáním,11370.0,1822.0,0.1602,12.0,39.0,46.0,1459.0,107.0,33.0,9.0,0.0,1507.0,3329.0,56.0,106.0,139.0,2552.0,242.0,54.0,12.0,0.0,563256.0,4335.0,Česká republika,2023-04-01
400-499,krádeže prosté,11818.0,4758.0,0.40259999999999996,19.0,73.0,91.0,3879.0,264.0,90.0,43.0,0.0,1470.0,6228.0,60.0,152.0,198.0,4784.0,416.0,113.0,53.0,0.0,419031.0,5011.0,Česká republika,2023-04-01
500-599,ostatní majetková kriminalita,12137.0,1303.0,0.1074,15.0,18.0,30.0,680.0,135.0,68.0,35.0,1.0,1516.0,2819.0,40.0,63.0,97.0,1336.0,377.0,92.0,48.0,9.0,1606323.0,277.0,Česká republika,2023-04-01
300-599,majetková kriminalita,35325.0,7883.0,0.2232,46.0,130.0,167.0,6018.0,506.0,191.0,87.0,1.0,4493.0,12376.0,156.0,321.0,434.0,8672.0,1035.0,259.0,113.0,9.0,2588611.0,9623.0,Česká republika,2023-04-01
600-699,ostatní kriminalita,10789.0,6350.0,0.5886,52.0,112.0,163.0,3723.0,636.0,552.0,272.0,1.0,1603.0,7953.0,113.0,206.0,314.0,4466.0,792.0,705.0,335.0,1.0,236704.0,0.0,Česká republika,2023-04-01
100-699,obecná kriminalita,52215.0,16820.0,0.3221,215.0,388.0,585.0,10760.0,1429.0,1142.0,644.0,3.0,7727.0,24547.0,492.0,824.0,1246.0,14669.0,2262.0,1555.0,863.0,11.0,2855484.0,10471.0,Česká republika,2023-04-01
700-799,zbývající kriminalita,9043.0,4790.0,0.5297,6.0,4.0,10.0,1350.0,731.0,3217.0,2453.0,2.0,2575.0,7365.0,9.0,12.0,21.0,2144.0,1039.0,3860.0,2907.0,12.0,1062241.0,0.0,Česká republika,2023-04-01
800-899,hospodářská kriminalita,5088.0,1458.0,0.2866,4.0,1.0,5.0,290.0,361.0,13.0,6.0,31.0,888.0,2346.0,6.0,7.0,13.0,524.0,462.0,14.0,7.0,77.0,6585717.0,220.0,Česká republika,2023-04-01
900-999,vojenské a protiústavní činy,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Česká republika,2023-04-01
100-106,vraždy,9.0,6.0,0.6667000000000001,0.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,Praha,2023-04-01
100-199,násilná kriminalita,607.0,224.0,0.369,4.0,9.0,12.0,81.0,68.0,23.0,21.0,0.0,161.0,385.0,15.0,23.0,31.0,121.0,95.0,34.0,30.0,0.0,6549.0,0.0,Praha,2023-04-01
200-299,mravnostní kriminalita,161.0,56.0,0.3478,0.0,3.0,3.0,6.0,5.0,0.0,0.0,0.0,29.0,85.0,5.0,5.0,10.0,6.0,7.0,3.0,2.0,0.0,0.0,0.0,Praha,2023-04-01
300-399,krádeže vloupáním,3266.0,174.0,0.0533,1.0,2.0,3.0,138.0,11.0,1.0,1.0,0.0,271.0,445.0,3.0,3.0,6.0,309.0,36.0,2.0,1.0,0.0,179879.0,696.0,Praha,2023-04-01
400-499,krádeže prosté,3189.0,571.0,0.1791,2.0,2.0,4.0,387.0,78.0,4.0,3.0,0.0,257.0,828.0,5.0,15.0,19.0,514.0,105.0,6.0,3.0,0.0,168660.0,2435.0,Praha,2023-04-01
500-599,ostatní majetková kriminalita,3096.0,355.0,0.11470000000000001,2.0,2.0,4.0,193.0,68.0,6.0,5.0,0.0,297.0,652.0,5.0,10.0,14.0,288.0,138.0,9.0,6.0,0.0,458468.0,2.0,Praha,2023-04-01
300-599,majetková kriminalita,9551.0,1100.0,0.1152,5.0,6.0,11.0,718.0,157.0,11.0,9.0,0.0,825.0,1925.0,13.0,28.0,39.0,1111.0,279.0,17.0,10.0,0.0,807007.0,3132.0,Praha,2023-04-01
600-699,ostatní kriminalita,1878.0,845.0,0.45,2.0,3.0,5.0,361.0,183.0,35.0,13.0,0.0,208.0,1053.0,5.0,13.0,17.0,433.0,228.0,49.0,19.0,0.0,19452.0,0.0,Praha,2023-04-01
100-699,obecná kriminalita,12197.0,2225.0,0.18239999999999998,11.0,21.0,31.0,1166.0,413.0,69.0,43.0,0.0,1223.0,3448.0,38.0,69.0,97.0,1671.0,609.0,103.0,61.0,0.0,833007.0,3132.0,Praha,2023-04-01
700-799,zbývající kriminalita,895.0,502.0,0.5609000000000001,0.0,1.0,1.0,88.0,135.0,366.0,210.0,0.0,305.0,807.0,0.0,3.0,3.0,143.0,181.0,440.0,253.0,0.0,33219.0,0.0,Praha,2023-04-01
800-899,hospodářská kriminalita,1120.0,264.0,0.2357,1.0,0.0,1.0,19.0,140.0,1.0,0.0,4.0,209.0,473.0,2.0,1.0,3.0,53.0,182.0,1.0,0.0,11.0,4980112.0,51.0,Praha,2023-04-01
900-999,vojenské a protiústavní činy,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Praha,2023-04-01
100-106,vraždy,8.0,4.0,0.5,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,Středočeský,2023-04-01
100-199,násilná kriminalita,576.0,191.0,0.33159999999999995,5.0,6.0,11.0,86.0,28.0,19.0,14.0,0.0,160.0,351.0,10.0,9.0,19.0,127.0,50.0,28.0,23.0,0.0,4466.0,0.0,Středočeský,2023-04-01
200-299,mravnostní kriminalita,116.0,29.0,0.25,1.0,3.0,4.0,9.0,6.0,0.0,0.0,0.0,46.0,75.0,3.0,15.0,18.0,19.0,10.0,1.0,0.0,0.0,15.0,0.0,Středočeský,2023-04-01
300-399,krádeže vloupáním,1689.0,173.0,0.1024,1.0,1.0,2.0,159.0,20.0,1.0,0.0,0.0,196.0,369.0,5.0,2.0,7.0,285.0,60.0,3.0,1.0,0.0,104792.0,900.0,Středočeský,2023-04-01
400-499,krádeže prosté,1021.0,351.0,0.34380000000000005,0.0,4.0,4.0,271.0,26.0,6.0,2.0,0.0,157.0,508.0,1.0,4.0,5.0,355.0,45.0,11.0,5.0,0.0,49030.0,77.0,Středočeský,2023-04-01
500-599,ostatní majetková kriminalita,1361.0,117.0,0.086,2.0,3.0,5.0,53.0,10.0,4.0,3.0,0.0,201.0,318.0,3.0,8.0,11.0,139.0,36.0,4.0,3.0,2.0,176727.0,0.0,Středočeský,2023-04-01
300-599,majetková kriminalita,4071.0,641.0,0.1575,3.0,8.0,11.0,483.0,56.0,11.0,5.0,0.0,554.0,1195.0,9.0,14.0,23.0,779.0,141.0,18.0,9.0,2.0,330549.0,977.0,Středočeský,2023-04-01
600-699,ostatní kriminalita,1267.0,812.0,0.6409,0.0,3.0,3.0,459.0,107.0,20.0,12.0,1.0,231.0,1043.0,4.0,16.0,20.0,568.0,125.0,28.0,15.0,1.0,33865.0,0.0,Středočeský,2023-04-01
100-699,obecná kriminalita,6030.0,1673.0,0.2775,9.0,20.0,29.0,1037.0,197.0,50.0,31.0,1.0,991.0,2664.0,26.0,54.0,80.0,1493.0,326.0,75.0,47.0,3.0,368895.0,977.0,Středočeský,2023-04-01
700-799,zbývající kriminalita,1167.0,672.0,0.5758,1.0,1.0,2.0,177.0,131.0,453.0,380.0,0.0,367.0,1039.0,2.0,2.0,4.0,276.0,184.0,544.0,449.0,1.0,43462.0,0.0,Středočeský,2023-04-01
800-899,hospodářská kriminalita,441.0,66.0,0.1497,1.0,0.0,1.0,18.0,15.0,1.0,0.0,5.0,85.0,151.0,1.0,1.0,2.0,43.0,19.0,1.0,0.0,11.0,185251.0,0.0,Středočeský,2023-04-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Středočeský,2023-04-01
100-106,vraždy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jihočeský,2023-04-01
100-199,násilná kriminalita,331.0,162.0,0.4894,7.0,5.0,11.0,64.0,12.0,18.0,18.0,0.0,99.0,261.0,16.0,13.0,27.0,91.0,19.0,31.0,31.0,0.0,559.0,3.0,Jihočeský,2023-04-01
200-299,mravnostní kriminalita,82.0,43.0,0.5244,4.0,4.0,8.0,5.0,1.0,1.0,1.0,0.0,10.0,53.0,6.0,5.0,11.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,Jihočeský,2023-04-01
300-399,krádeže vloupáním,442.0,89.0,0.2014,1.0,3.0,4.0,52.0,4.0,0.0,0.0,0.0,60.0,149.0,4.0,6.0,9.0,88.0,6.0,0.0,0.0,0.0,18791.0,1.0,Jihočeský,2023-04-01
400-499,krádeže prosté,440.0,248.0,0.5636,0.0,2.0,2.0,188.0,10.0,5.0,5.0,0.0,53.0,301.0,1.0,4.0,5.0,216.0,15.0,6.0,6.0,0.0,11230.0,67.0,Jihočeský,2023-04-01
500-599,ostatní majetková kriminalita,541.0,54.0,0.0998,2.0,3.0,4.0,23.0,4.0,2.0,1.0,0.0,61.0,115.0,3.0,5.0,7.0,52.0,12.0,5.0,3.0,0.0,79690.0,0.0,Jihočeský,2023-04-01
300-599,majetková kriminalita,1423.0,391.0,0.2748,3.0,8.0,10.0,263.0,18.0,7.0,6.0,0.0,174.0,565.0,8.0,15.0,21.0,356.0,33.0,11.0,9.0,0.0,109712.0,68.0,Jihočeský,2023-04-01
600-699,ostatní kriminalita,607.0,418.0,0.6886,7.0,11.0,18.0,260.0,33.0,35.0,23.0,0.0,57.0,475.0,8.0,15.0,23.0,286.0,39.0,38.0,24.0,0.0,23995.0,0.0,Jihočeský,2023-04-01
100-699,obecná kriminalita,2443.0,1014.0,0.41509999999999997,21.0,28.0,47.0,592.0,64.0,61.0,48.0,0.0,340.0,1354.0,38.0,48.0,82.0,739.0,92.0,82.0,66.0,0.0,134265.0,71.0,Jihočeský,2023-04-01
700-799,zbývající kriminalita,664.0,430.0,0.6476000000000001,0.0,0.0,0.0,166.0,46.0,225.0,179.0,0.0,110.0,540.0,0.0,0.0,0.0,208.0,59.0,256.0,203.0,0.0,32585.0,0.0,Jihočeský,2023-04-01
800-899,hospodářská kriminalita,321.0,139.0,0.433,0.0,0.0,0.0,29.0,17.0,0.0,0.0,0.0,44.0,183.0,0.0,0.0,0.0,42.0,21.0,0.0,0.0,1.0,152911.0,0.0,Jihočeský,2023-04-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jihočeský,2023-04-01
100-106,vraždy,6.0,3.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Plzeňský,2023-04-01
100-199,násilná kriminalita,245.0,97.0,0.39590000000000003,1.0,1.0,2.0,50.0,9.0,7.0,6.0,0.0,75.0,172.0,3.0,7.0,10.0,83.0,19.0,8.0,7.0,0.0,620.0,0.0,Plzeňský,2023-04-01
200-299,mravnostní kriminalita,51.0,21.0,0.4118,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,19.0,40.0,1.0,6.0,7.0,8.0,6.0,1.0,1.0,1.0,0.0,0.0,Plzeňský,2023-04-01
300-399,krádeže vloupáním,638.0,65.0,0.10189999999999999,0.0,1.0,1.0,51.0,6.0,0.0,0.0,0.0,117.0,182.0,1.0,5.0,6.0,150.0,20.0,0.0,0.0,0.0,21435.0,4.0,Plzeňský,2023-04-01
400-499,krádeže prosté,562.0,253.0,0.45020000000000004,2.0,0.0,2.0,216.0,8.0,0.0,0.0,0.0,113.0,366.0,3.0,10.0,12.0,289.0,23.0,0.0,0.0,0.0,12366.0,44.0,Plzeňský,2023-04-01
500-599,ostatní majetková kriminalita,592.0,50.0,0.08449999999999999,1.0,0.0,1.0,27.0,4.0,2.0,1.0,0.0,79.0,129.0,1.0,3.0,4.0,62.0,12.0,4.0,3.0,0.0,51584.0,70.0,Plzeňský,2023-04-01
300-599,majetková kriminalita,1792.0,368.0,0.2054,3.0,1.0,4.0,294.0,18.0,2.0,1.0,0.0,309.0,677.0,5.0,18.0,22.0,501.0,55.0,4.0,3.0,0.0,85385.0,118.0,Plzeňský,2023-04-01
600-699,ostatní kriminalita,637.0,360.0,0.5652,1.0,3.0,4.0,221.0,30.0,18.0,7.0,0.0,116.0,476.0,3.0,7.0,10.0,284.0,49.0,23.0,11.0,0.0,38258.0,0.0,Plzeňský,2023-04-01
100-699,obecná kriminalita,2725.0,846.0,0.3105,5.0,6.0,11.0,569.0,59.0,28.0,15.0,1.0,519.0,1365.0,12.0,38.0,49.0,876.0,129.0,36.0,22.0,1.0,124264.0,118.0,Plzeňský,2023-04-01
700-799,zbývající kriminalita,649.0,261.0,0.4022,0.0,0.0,0.0,71.0,53.0,192.0,132.0,0.0,220.0,481.0,0.0,0.0,0.0,140.0,98.0,267.0,180.0,2.0,22599.0,0.0,Plzeňský,2023-04-01
800-899,hospodářská kriminalita,264.0,91.0,0.3447,0.0,0.0,0.0,14.0,40.0,0.0,0.0,1.0,51.0,142.0,0.0,0.0,0.0,36.0,52.0,0.0,0.0,3.0,72698.0,0.0,Plzeňský,2023-04-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Plzeňský,2023-04-01
100-106,vraždy,5.0,4.0,0.8,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,Ústecký,2023-04-01
100-199,násilná kriminalita,525.0,287.0,0.5467,10.0,12.0,22.0,142.0,21.0,48.0,31.0,0.0,100.0,387.0,16.0,24.0,38.0,178.0,30.0,57.0,35.0,0.0,1428.0,845.0,Ústecký,2023-04-01
200-299,mravnostní kriminalita,175.0,68.0,0.3886,10.0,11.0,21.0,10.0,4.0,3.0,2.0,0.0,48.0,116.0,19.0,19.0,38.0,15.0,4.0,5.0,4.0,0.0,0.0,0.0,Ústecký,2023-04-01
300-399,krádeže vloupáním,861.0,265.0,0.3078,0.0,4.0,4.0,212.0,25.0,5.0,2.0,0.0,149.0,414.0,7.0,15.0,18.0,322.0,38.0,6.0,2.0,0.0,29139.0,220.0,Ústecký,2023-04-01
400-499,krádeže prosté,1069.0,653.0,0.6109,1.0,26.0,27.0,545.0,32.0,10.0,3.0,0.0,138.0,791.0,9.0,37.0,44.0,619.0,59.0,14.0,5.0,0.0,28750.0,426.0,Ústecký,2023-04-01
500-599,ostatní majetková kriminalita,820.0,143.0,0.1744,2.0,1.0,2.0,75.0,7.0,10.0,3.0,0.0,116.0,259.0,5.0,5.0,9.0,142.0,18.0,14.0,4.0,2.0,114102.0,0.0,Ústecký,2023-04-01
300-599,majetková kriminalita,2750.0,1061.0,0.3858,3.0,31.0,33.0,832.0,64.0,25.0,8.0,0.0,403.0,1464.0,21.0,57.0,71.0,1083.0,115.0,34.0,11.0,2.0,171992.0,646.0,Ústecký,2023-04-01
600-699,ostatní kriminalita,1147.0,757.0,0.66,6.0,23.0,29.0,464.0,41.0,85.0,34.0,0.0,176.0,933.0,12.0,34.0,44.0,551.0,48.0,116.0,48.0,0.0,4687.0,0.0,Ústecký,2023-04-01
100-699,obecná kriminalita,4597.0,2173.0,0.4727,29.0,77.0,105.0,1448.0,130.0,161.0,75.0,0.0,727.0,2900.0,68.0,134.0,191.0,1827.0,197.0,212.0,98.0,2.0,178107.0,1491.0,Ústecký,2023-04-01
700-799,zbývající kriminalita,978.0,466.0,0.4765,1.0,0.0,1.0,178.0,51.0,296.0,215.0,0.0,291.0,757.0,1.0,0.0,1.0,313.0,73.0,329.0,241.0,0.0,183589.0,0.0,Ústecký,2023-04-01
800-899,hospodářská kriminalita,423.0,183.0,0.4326,1.0,0.0,1.0,54.0,23.0,0.0,0.0,2.0,71.0,254.0,1.0,1.0,2.0,70.0,26.0,0.0,0.0,5.0,156816.0,0.0,Ústecký,2023-04-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ústecký,2023-04-01
100-106,vraždy,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,Královéhradecký,2023-04-01
100-199,násilná kriminalita,209.0,98.0,0.4689,1.0,2.0,3.0,44.0,3.0,17.0,15.0,0.0,44.0,142.0,2.0,5.0,7.0,62.0,4.0,26.0,22.0,0.0,3198.0,0.0,Královéhradecký,2023-04-01
200-299,mravnostní kriminalita,72.0,34.0,0.4722,7.0,5.0,12.0,8.0,1.0,4.0,3.0,0.0,18.0,52.0,12.0,6.0,18.0,8.0,1.0,4.0,3.0,0.0,889.0,0.0,Královéhradecký,2023-04-01
300-399,krádeže vloupáním,229.0,52.0,0.2271,1.0,2.0,2.0,45.0,3.0,1.0,0.0,0.0,37.0,89.0,4.0,3.0,5.0,74.0,7.0,2.0,1.0,0.0,13978.0,1634.0,Královéhradecký,2023-04-01
400-499,krádeže prosté,401.0,235.0,0.586,0.0,6.0,6.0,218.0,6.0,8.0,5.0,0.0,34.0,269.0,0.0,7.0,7.0,242.0,8.0,8.0,5.0,0.0,16642.0,13.0,Královéhradecký,2023-04-01
500-599,ostatní majetková kriminalita,506.0,42.0,0.083,1.0,0.0,1.0,22.0,4.0,2.0,2.0,0.0,81.0,123.0,2.0,2.0,4.0,67.0,13.0,5.0,5.0,0.0,53143.0,0.0,Královéhradecký,2023-04-01
300-599,majetková kriminalita,1136.0,329.0,0.2896,2.0,8.0,9.0,285.0,13.0,11.0,7.0,0.0,152.0,481.0,6.0,12.0,16.0,383.0,28.0,15.0,11.0,0.0,83763.0,1647.0,Královéhradecký,2023-04-01
600-699,ostatní kriminalita,418.0,287.0,0.6866,5.0,4.0,9.0,183.0,24.0,26.0,17.0,0.0,64.0,351.0,11.0,7.0,17.0,218.0,27.0,29.0,20.0,0.0,1236.0,0.0,Královéhradecký,2023-04-01
100-699,obecná kriminalita,1835.0,748.0,0.40759999999999996,15.0,19.0,33.0,520.0,41.0,58.0,42.0,0.0,278.0,1026.0,31.0,30.0,58.0,671.0,60.0,74.0,56.0,0.0,89085.0,1647.0,Královéhradecký,2023-04-01
700-799,zbývající kriminalita,352.0,204.0,0.5796,0.0,0.0,0.0,79.0,26.0,124.0,101.0,0.0,99.0,303.0,0.0,1.0,1.0,105.0,38.0,155.0,128.0,2.0,13085.0,0.0,Královéhradecký,2023-04-01
800-899,hospodářská kriminalita,238.0,84.0,0.3529,0.0,0.0,0.0,29.0,12.0,2.0,2.0,0.0,36.0,120.0,0.0,0.0,0.0,44.0,17.0,2.0,2.0,0.0,125589.0,8.0,Královéhradecký,2023-04-01
900-999,vojenské a protiústavní činy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Královéhradecký,2023-04-01
100-106,vraždy,9.0,5.0,0.5556,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Jihomoravský,2023-04-01
100-199,násilná kriminalita,499.0,189.0,0.3788,8.0,12.0,18.0,78.0,29.0,22.0,15.0,0.0,162.0,351.0,18.0,26.0,40.0,142.0,51.0,44.0,27.0,0.0,7449.0,0.0,Jihomoravský,2023-04-01
200-299,mravnostní kriminalita,105.0,37.0,0.35240000000000005,8.0,1.0,9.0,1.0,6.0,0.0,0.0,0.0,39.0,76.0,12.0,9.0,21.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,Jihomoravský,2023-04-01
300-399,krádeže vloupáním,993.0,111.0,0.1118,0.0,3.0,3.0,83.0,14.0,0.0,0.0,0.0,178.0,289.0,7.0,18.0,24.0,200.0,29.0,2.0,0.0,0.0,61522.0,2.0,Jihomoravský,2023-04-01
400-499,krádeže prosté,1177.0,351.0,0.2982,1.0,5.0,6.0,279.0,22.0,6.0,1.0,0.0,227.0,578.0,2.0,12.0,14.0,446.0,49.0,8.0,1.0,0.0,41699.0,257.0,Jihomoravský,2023-04-01
500-599,ostatní majetková kriminalita,1374.0,118.0,0.0859,2.0,1.0,3.0,66.0,11.0,7.0,1.0,0.0,207.0,325.0,5.0,3.0,8.0,169.0,46.0,10.0,2.0,1.0,171796.0,0.0,Jihomoravský,2023-04-01
300-599,majetková kriminalita,3544.0,580.0,0.1637,3.0,9.0,12.0,428.0,47.0,13.0,2.0,0.0,612.0,1192.0,14.0,33.0,46.0,815.0,124.0,20.0,3.0,1.0,275017.0,259.0,Jihomoravský,2023-04-01
